ID_USER,ID_QUESTION,Question_Category,Question_Description,USER_ANSWER,CORRECT_ANSWER,Duration
4,309,PPU,"(1) Kemajuan teknologi tidak dapat dipisahkan dari kehidupan masyarakat. (2) Dengan berbagai informasi yang terjadi di berbagai belahan dunia kini dapat langsung kita ketahui berkat kemajuan teknologi, misalnya melalui smartphone. (3) Kalau dahulu kita mengenal pepatah dunia tak selebar daun kelor, sekarang pepatah itu selayaknya berganti menjadi dunia saat ini selebar daun kelor. (4) Cepatnya akses informasi di berbagai belahan dunia membuat dunia ini seolah semakin sempit. (5) Kita dapat menyaksikan apa yang terjadi di luar negeri dari Indonesia secara langsung. (6) Perubahan yang begitu besar pada kehidupan umat manusia dengan segala peradabannya disebabkan oleh kemajuan teknologi yang tidak dapat kita hindari. (7) Kemajuan teknologi yang semakin dahsyat ini jangan sampai menggeser jati diri kita sebagai manusia. (8) Oleh sebab itu, kita harus melakukan tindakan yang bijaksana terhadap diri kita sendiri, keluarga, dan masyarakat luas.

Kalimat yang tidak logis dalam bacaan tersebut adalah... ",3,0,58
4,440,PPU,"Listrik sangat biasa dibutuhkan untuk memperlancar berbagai kegiatan di rumah. Kegiatan di rumah yang memerlukan listrik misalnya kegiatan mencuci dengan mesin cuci, mengisi bak air dengan mesin penyedot air,  belajar pada malam hari dengan lampu, menonton televisi, mengetik dengan komputer, dan sebagainya. 

Energi listrik membawa perubahan perilaku kehidupan manusia. Dengan energi listrik, pekerjaan dapat dilakukan dengan lebih cepat dan mudah. Adapun sumber energi listrik yaitu pembangkit tenaga air, uap, diesel, dan panas bumi. Sumber-sumber energi listrik tersebut harus dikelola dengan baik. 

Selain mengelola secara baik, kita juga perlu melakukan penghematan listrik. Sikap menghemat listrik bermanfaat untuk membantu pemerintah dalam mengurangi beban biaya subsidi listrik. Dengan menghemat listrik , beban membayar listrik menjadi lebih ringan. Selain itu, dengan menghemat penggunaan listrik, kita juga membantu pemerintah dalam memeratakan listrik di daerah - daerah yang belum mendapatkan aliran listrik.
 
Hemat listrik dapat dilakukan dengan berbagai cara, misalnya menggunakan lampu seperlunya saja, mematikan lampu ketika tidur, mematikan televisi jika tidak ditonton, dan sebagainya. Sudah selayaknya kita menggunakan listrik secara bijak. Jangan biarkan listrik terus mengalir tanpa kendali. Perilaku hemat listrik harus dibudidayakan di masyarakat.

Kalimat tanya yang sesuai dengan paragraf kedua adalah ..",2,0,57
4,243,PBM,"(1) Surya Satelit-1 (SS-1), satelit buatan Indonesia, berhasil meluncur menuju International Space Station (ISS). (2) Satelit ini diantar ke ISS dengan menggunakan roket SpaceX, Falcon 9 CRS-26, perusahaan penerbangan luar angkasa besutan Elon Musk. (3) SS-1 mulai mengudara pada 26 November 2022 pukul 14.20 waktu setempat dari NASA Kennedy Space Center, Florida, Amerika Serikat, atau 27 November 2022 pukul 02.20 WIB. (4) Sebagai informasi, satelit SS-1, dikembangkan oleh Universitas Surya yang difasilitasi dan disupervisi oleh Pusat Riset Teknologi Satelit dari BRIN. (5) Projek peluncuran roket pun mendapat dukungan dari Kementerian Komunikasi dan Informatika (Kemenkominfo) serta beberapa pihak lainnya. (6) .... (7) Satelit ini bisa digunakan sebagai sarana komunikasi bagi seluruh laboratorium universitas, perusahaan, hingga radio yang tersebar di seluruh wilayah Indonesia. (8) Tak hanya itu, satelit ini juga bisa menjadi sarana komunikasi Automatic Packet Reporting System (APRS) dalam situasi darurat, yaitu komunikasi yang berbentuk teks singkat. (9) Padahal, dengan APRS, satelit dapat dimanfaatkan sebagai alat mitigasi bencana, pelacakan posisi mobil dan pejalan kaki, pemantauan jarak jauh, komunikasi darurat, serta jaringan internet di hutan.

Penggunaan konjungsi yang salah terdapat pada kalimat",2,3,97
4,154,PBM,"(1) Para anggota Quora asal Indonesia pun berlomba-lomba menjawab pertanyaan tersebut. (2) Salah satu pengguna Quora yang bernama Dio Wijayanto Nugroho menuturkan bahwa kata wkwk lahir di komunitas game online. (3) Penggunaan kata haha dianggap sangat formal di dunia game. (4) Pemain lebih memilih untuk menggunakan kata huehue dan huahua untuk ekspresi tertawa. (5) Nah, sama seperti gua menjadi gw, huruf U yang ada di huehue dan huahua diubah menjadi W sehingga pemain memilih menggunakan kata hwhwhw. (6) Kemudian, kata itu berubah lagi menjadi wkwk dengan alasan lebih mudah diketik dibandingkan haha. (7) Pemain game online bisa mengetikkan huruf W tanpa menggerakkan tangan kiri, sedangkan huruf K bisa diketik tanpa menggerakkan tangan kanan.

Ide pokok paragraf kedua teks tersebut adalah",0,3,24
5,544,PK,"10, 12, 24, 26, 52, 54, 108 , ....

Bilangan yang tepat untuk melanjutkan nilai di atas adalah",0,0,37
5,508,PK,"KPK dari dua buah bilangan prima x dan y adalah 14, dengan x > y. Nilai dari 3x-y adalah",2,2,77
5,349,PPU,"Bangsa Sumeria Kuno berkembang ribuan tahun lalu di antara Sungai Tigris dan Efrat. Wilayahnya sekarang disebut Irak Selatan. Sejarawan, Samuel Noah Kramer, menyebutkan bahwa Sumeria Kuno membangun peradaban dengan teknologi yang mutakhir pada zamannya.

Bangsa Sumeria, yang kemudian disebut oleh orang Yunani sebagai Mesopotamia, [....] teknologi baru dan menyempurnakan penggunaan skala besar yang sudah ada. Dalam prosesnya, mereka mereka mengubah cara manusia mengolah makanan, membangun tempat tinggal, berkomunikasi, dan melacak informasi dan waktu.

Seperti yang ditulis Kramer, ada sesuatu dalam identitas Sumeria yang mendorong mereka untuk bermimpi besar dan berpikir cerdik. “Secara spirital dan psikologis, mereka memberikan tekanan besar pada ambisi dan kesuksesan, keunggulan, martabat, kehormatan, dan pengakuan,” jelasnya. Inovasi Sumeria secara bertahap menyebar dan mengarah pada perkembangan dunia modern berteknologi maju yang kita jalani saat ini. Beberapa teknologi Sumeria yang berdampak hingga sekarang adalah tembikar, tulisan, teknik hidrolik, pabrik tekstil, batu bata, dan matematika.

Kata yang dapat menggantikan kata mutakhir pada paragraf 1 adalah",1,3,88
5,63,PU,"x, 27, 9, 45, 27, 63, y

Nilai yang tepat menggantikan x dan y adalah",0,0,35
5,25,PU,"Semua dokter dapat membuat resep.
Beberapa dokter ahli kandungan adalah penggemar lukisan.",0,3,70
5,118,PU,"2,2,5,3,4,7,5,7,10,8,11,14,12,p,q,r 

Nilai p, q, r berturut-turut adalah",0,2,108
5,202,PBM,"(1) Di tengah masa pendaftararan pasangan capres dan cawapres untuk pilpres 2019, 4-10 Agustus 2018, masyarakat diributkan dengan beberapa capaian ekonomi pemerintahan Presiden Jokowi yang dianggap tidak sesuai ekspektasi atau janji yang telah disampaikannya di masa kampanye pilpres 2014 lalu. (2) Salah satu indikator ekonomi yang sering kali dibahas dan diributkan oleh pihak oposisi adalah pertumbuhan ekonomi yang jauh dari target awal, yaitu 7 persen atau meleset sedikit dari target Anggaran Pendapatan Belanja Negara (APBN). (3) Berdasarkan data statistik yang dikeluarkan oleh Badan Pusat Statistik (BPS), pertumbuhan ekonomi Indonesia cenderung stabil di kisaran angka 5 persen dalam 3 tahun terakhir. (4) Selain itu, juga memiliki tren meningkat meskipun tipis. (5) Bagi pihak oposisi, pencapaian yang tidak begitu menggembirakan ini menjadi sasaran tembak yang begitu empuk guna melemahkan posisi pemerintah yang berkuasa saat ini, khususnya di bidang ekonomi.

Kalimat 4 pada teks tersebut tidak efektif. Alasan ketidakefektifan kalimat tersebut adalah",0,3,30
5,356,PPU,"Infused water adalah air putih yang ke dalamnya ditambahkan buah‐buahan segar dan teh hijau dengan cara perendaman dan pendiaman secara bersama‐sama dalam waktu tertentu. Unsur-unsur dalam bahan akan terekstrak atau keluar, sehingga memberi rasa dan aroma yang berbeda pada air. Bahan‐bahan yang digunakan dalam pembuatan infused water seperti buah‐buahan segar (jeruk, lemon, blueberry, blackberry, rassberry, mentimun, anggur, kiwi, nanas, delima dan stroberi), daun mint, dan teh hijau. Infused water berbeda dengan jus, karena tidak menggunakan bahan tambahan gula atau zat aditif lain sehingga infused water lebih alami untuk dikonsumsi. Infused water menjadi referensi bagi mereka yang kurang suka mengonsumsi air putih karena air menjadi berasa dan beraroma khas. Buah‐buahan yang digunakan dalam pembuatan infused water mengandung vitamin C yang baik untuk menjaga daya tahan tubuh dan mempunyai aktivitas antioksidan yang mampu menangkal radikal bebas dalam tubuh.

Variasi jenis buah berpengaruh terhadap kualitas infused water yaitu karakteristik kimia (aktivitas antioksidan, kadar vitamin C, kadar gula total, derajat keasaman (pH), total fenol, dan sensoris (rasa asama, rasa pahit, aroma), karena kandungan dalam buah berbeda‐beda dan unsur-unsur dalam bahan akan terekstrak terutama senyawa yang larut dalam air selama perendaman dan pendiaman berlangsung.

Oleh karena itu, perlu dilakukan penelitian dengan faktor jenis jeruk (jeruk nipis, jeruk lemon, dan jeruk baby) dengan buah tambahan (stroberi, anggur hitam, dan kiwi). Analisis yang dilakukan meliputi aktivitas antioksidan, kadar vitamin C, kadar gula total, derajat keasaman (pH), total fenol dan uji organoleptik.

Tujuan penulisan teks di atas adalah ....",1,3,15
5,67,PU,"Biro perjalanan “X Tour” menawarkan paket wisata 4 negara dibenua Eropa. Terdapat beberapa pilihan negara, yaitu Belgia, Prancis, Swiss, Inggris, Swedia, Jerman, Denmark, Italia, dan Spanyol. Terdapat 5 orang dari Indonesia yaitu Pak Budi, Bu Rini, Pak Joko, Pak Slamet dan Pak Asep, yang akan pergi mengunjungi negara-negara tersebut. Pak Budi hendak ke mengunjungi Swiss, Jerman, Italia, dan Spanyol. Bu Rini akan pergi ke Belgia, Prancis, Swiss, dan Jerman. Sementara itu, Pak Joko akan mengunjungi negara yang sama dengan Pak Budi, hanya saja ia tidak pergi ke Jerman, tetapi ke Inggris. Sementara itu, Pak Asep akan pergi mengunjungi negara Denmark, Swiss, Belgia, dan Inggris. Pak Slamet sebagai  suami Bu Rini, akan pergi bersama Bu Rini. Kelima orang Indonesia tersebut kemungkinan akan bertemu di negara",0,3,22
5,334,PPU,"Traditional body signage seems largely to have disappeared. Well, many of the old symbols and names are still around, of course, but they are part of the commercial range of options. Seeing someone in a Harvard or Oxford sweatshirt or a kilt or a military tie now communicates nothing at all significant about that person’s life other than the personal choice of a particular consumer. Religious signs are still evocative, to be sure, but are far less common than they used to be. Why should this be? I suspect one reason may be that we have lost a sense of significant connection to the various things indicated by such signs. Proclaiming our high school or university or our athletic team or our community has a much lower priority nowadays, in part because we live such rapidly changing lives in a society marked by constant motion that the stability essential to confer significance on such signs has largely gone.

But we still must attach ourselves to something. Lacking the conviction that the traditional things matter, we turn to the last resort of the modern world: the market. Here there is a vast array of options, all equally meaningless in terms of traditional values, all equally important in identifying the one thing left to us for declaring our identity publicly, our fashion sense and disposable income. The market naturally manipulates the labels, making sure we keep purchasing what will most quickly declare us excellent consumers. If this year a Chicago Bulls jacket or Air Jordan shoes are so popular that we are prepared to spend our way into a trendy identity, then next year there will be something else.

In paragraph 2, disposable income refers to...

",3,1,59
6,201,PBM,"(1) Di tengah masa pendaftararan pasangan capres dan cawapres untuk pilpres 2019, 4-10 Agustus 2018, masyarakat diributkan dengan beberapa capaian ekonomi pemerintahan Presiden Jokowi yang dianggap tidak sesuai ekspektasi atau janji yang telah disampaikannya di masa kampanye pilpres 2014 lalu. (2) Salah satu indikator ekonomi yang sering kali dibahas dan diributkan oleh pihak oposisi adalah pertumbuhan ekonomi yang jauh dari target awal, yaitu 7 persen atau meleset sedikit dari target Anggaran Pendapatan Belanja Negara (APBN). (3) Berdasarkan data statistik yang dikeluarkan oleh Badan Pusat Statistik (BPS), pertumbuhan ekonomi Indonesia cenderung stabil di kisaran angka 5 persen dalam 3 tahun terakhir. (4) Selain itu, juga memiliki tren meningkat meskipun tipis. (5) Bagi pihak oposisi, pencapaian yang tidak begitu menggembirakan ini menjadi sasaran tembak yang begitu empuk guna melemahkan posisi pemerintah yang berkuasa saat ini, khususnya di bidang ekonomi. (6) [....], jika dikaji lebih mendalam, struktur pertumbuhan ekonomi Indonesia justru mengalami perbaikan yang signifikan dalam beberapa tahun belakangan. (7) Yang sangat menonjol adalah pertumbuhan investasi dan ekspor yang masing-masing tumbuh 6,15 dan 9,09 persen pada 2017.

(8) Sementara itu, terkait pertumbuhan konsumsirumah tangga, pemerintah Indonesia telahberhasil menjaga pertumbuhan komponen ini dikisaran 5 persen. (9) Kondisi ini dapat terealisasi karena pemerintah mampu menjaga angka inflasi di bawah angka 4 persen sesuai dengan target APBN. (10) Terlebih lagi, menjelang Hari Raya Idul Fitri, pemerintah mampu menekan kenaikan harga-harga bahan pangan sehingga mampu meredam angka inflasi.

Anda ingin menambahkan kalimat berikut pada teks tersebut.
Hingar-bingar terkait realisasi pertumbuhan ekonomi yang dicapai pemerintah yang dianggap jauh dari masa pemerintahannya makin bising disuarakan oleh pihak oposisi beberapa hari belakangan ini. 

Letak yang paling tepat untuk kalimat di atas adalah",0,0,70
6,57,PU,"Maraknya penyalahgunaan narkoba di kalangan mahasiswa terjadi karena beberapa penyebab seperti hubungan pertemanan, faktor keluarga, perkembangan teknologi, dan pendapatan yang menggiurkan. Pengaruh teman sebaya menjadi metode paling ampuh untuk urusan peredaran gelap narkoba karena seseorang begitu mudah terpengaruh oleh teman yang dianggap selevel. Penyalahgunaan narkoba akibat faktor keluarga dapat disebabkan ketidakharmonisan hubungan antara orang tua dan anak, pola hidup orang tua yang tidak baik dan adanya keluarga yang menggunakan narkoba. Karena perkembangan ilmu pengetahuan dan teknologi, pengaruh globalisasi dan arus transportasi yang sangat maju menyebabkan mudahnya akses narkoba sehingga maraknya pemakaian secara ilegal. Faktor maraknya penyalahgunaan narkoba lainnya yaitu karena dengan mengedarkan, mereka mudah mendapatkan uang.

Berdasarkan paragraf tersebut, pernyataan yang PALING BENAR adalah",0,3,112
6,187,PBM,"(1) Menteri Koordinator Bidang Kemaritiman dan Investasi, Luhut Binsar Pandjaitan, mengatakan bahwa pertumbuhan ekonomi global pada 2020 ini akan terkontraksi akibat wabah virus corona (Covid-19). (2) Luhut menyampaikan, ada bermacam-macam prediksi dari berbagai lembaga keuangan dunia terhadap pertumbuhan ekonomi global di tengah pandemi corona. (3) Proyeksi terburuk datang dari Bank Dunia, yang menyatakan perekonomian global bisa minus 3,5 persen hingga 2,1 persen pada tahun ini. (4) Tetapi, angka tersebut diramal akan naik pada 2021 dengan kisaran antara 5,2 – 5,6 persen. (5) Selanjutnya, Asian Development Bank (ADB), menduga perekonomian dunia akan tumbuh 2,5 persen pada 2020, dan akan melesat ke 5 persen setahun berikutnya. (6) Moody’s juga memprediksi ekonomi global akan tumbuh 3 persen tahun ini dan akan naik menjadi 4,3 persen di 2021. (7) Sementara itu, Lembaga Moneter Internasional (IMF) memperkirakan perekonomian dunia bisa terkontraksi hingga 0,5 persen tahun ini, dan melonjak ke angka 8,2 persen pada 2021.

(8) Mengacu pada ramalan tersebut, Luhut mengutarakan bahwa perekonomian nasional juga pasti akan ikut terdampak. (9) Beragam resesi ekonomi akan memengaruhi Indonesia sebagai mitra dagang utama. (10) Menurut perkiraan, perekonomian China pada tahun ini akan terkontraksi ke level 1,2 persen, tapi melesat hingga 9,5 persen. (11) Skenario serupa diprediksi terjadi pada negara mitra dagang utama, yakni India.(12) Ekonomi di Negeri Bollywood diproyeksikan akan bertahan di level 1,9 persen pada 2020 yang kemudian naik menjadi 7,4 persen di tahun berikutnya. (13) Sedangkan pertumbuhan ekonomi kawasan Asia Tenggara diramalkan akan minus 0,6 persen pada tahun ini dan akan mulai membaik ke posisi 7,8 persen pada 2021.

Paragraf 1 terdiri atas 2 gagasan. Kalimat yang memiliki perbedaan gagasan dengan yang lain adalah",1,3,104
6,515,PK,Perbandingan kecepatan 𝐴 dan 𝐵 dalam mengetik pada mesin tik adalah 4: 7. Jika 𝐴 dapat mengetik 280 huruf dalam 6 menit berapakah waktu yang dibutuhkan 𝐵 untuk mengetik 9.800 huruf,3,3,14
6,329,PPU,"The seemingly simple question of “what defines a sport?” has been the fodder for argument and conversation for years, among professional and armchair athletes alike. There seems to be no doubt that vigorous and highly competitive activities such as baseball, football, and soccer are truly “sports,” but when the subject of other activities such as darts, chess, and shuffleboard is broached we find ourselves at the heart of a controversy.

If say, billiards, is not a sport, then what exactly is it? Those who would dispute it to be a sport would respond that it is a simple leisure activity. They would go on to claim a true sport first and foremost requires some form of physical exertion. More to the point, if a player does not break a sweat, what he or she plays is not a sport. Beyond that, more important criteria would be the need for decent hand-eye coordination, and the ever-present possibility of sustaining injury. Billiards only fits one of those specifications (hand-eye coordination), so according to the doubters, it is not a real sport.

To help resolve this dispute, the first text to consult would have to be the dictionary. According to one dictionary, a sport is defined as “a diversion” or a “recreation.” Assuming one strictly adheres to the simple guidelines laid out in that definition, it would seem that almost any activity that provides enjoyment could be classified as a sport. And if, according to the dictionary, watching a sport on television is a sport itself, I guess that would make a couch potato an athlete. Play ball!

The author’s attitude in this passage is...",2,1,43
