ID,Question_Category,Questions_Descriptions,Choice_1,Choice_2,Choice_3,Choice_4,Right_Answer
56,PU,"Maraknya penyalahgunaan narkoba di kalangan mahasiswa terjadi karena beberapa penyebab seperti hubungan pertemanan, faktor keluarga, perkembangan teknologi, dan pendapatan yang menggiurkan. Pengaruh teman sebaya menjadi metode paling ampuh untuk urusan peredaran gelap narkoba karena seseorang begitu mudah terpengaruh oleh teman yang dianggap selevel. Penyalahgunaan narkoba akibat faktor keluarga dapat disebabkan ketidakharmonisan hubungan antara orang tua dan anak, pola hidup orang tua yang tidak baik dan adanya keluarga yang menggunakan narkoba. Karena perkembangan ilmu pengetahuan dan teknologi, pengaruh globalisasi dan arus transportasi yang sangat maju menyebabkan mudahnya akses narkoba sehingga maraknya pemakaian secara ilegal. Faktor maraknya penyalahgunaan narkoba lainnya yaitu karena dengan mengedarkan, mereka mudah mendapatkan uang.

Berdasarkan paragraf tersebut, simpulan yang BENAR adalah",Pengaruh teman merupakan faktor yang paling utama dalam penyalahgunaan narkoba di kalangan mahasiswa.,Maraknya penyalahgunaan narkoba di kalangan mahasiswa disebabkan tingkat keperluan hidup mahasiswa sangat tinggi.,Banyak mahasiswa yang menyalahgunakan narkoba karena faktor tekanan orang tua agar mereka cepat lulus.,"Disharmonis antara orang tua dan anak, khususnya kalangan mahasiswa berpengaruh terhadap konsumsi mereka akan narkoba.",3
57,PU,"Maraknya penyalahgunaan narkoba di kalangan mahasiswa terjadi karena beberapa penyebab seperti hubungan pertemanan, faktor keluarga, perkembangan teknologi, dan pendapatan yang menggiurkan. Pengaruh teman sebaya menjadi metode paling ampuh untuk urusan peredaran gelap narkoba karena seseorang begitu mudah terpengaruh oleh teman yang dianggap selevel. Penyalahgunaan narkoba akibat faktor keluarga dapat disebabkan ketidakharmonisan hubungan antara orang tua dan anak, pola hidup orang tua yang tidak baik dan adanya keluarga yang menggunakan narkoba. Karena perkembangan ilmu pengetahuan dan teknologi, pengaruh globalisasi dan arus transportasi yang sangat maju menyebabkan mudahnya akses narkoba sehingga maraknya pemakaian secara ilegal. Faktor maraknya penyalahgunaan narkoba lainnya yaitu karena dengan mengedarkan, mereka mudah mendapatkan uang.

Berdasarkan paragraf tersebut, pernyataan yang PALING BENAR adalah","Jika hubungan keluarga harmonis, maka tidak akan terjadi penyalahgunaan narkoba di kalangan mahasiswa.",Jika terjadi penyalahgunaan narkoba di kalangan mahasiswa maka hubungan keluarga tidak harmonis.,"Tidak benar jika hubungan keluarga tidak harmonis, maka terjadi penyalahgunaan narkoba di kalangan mahasiswa.","Jika tidak terjadi penyalahgunaan narkoba, maka hubungan keluarga harmonis.",3
58,PU,"Jika seseorang mengungkapkan kata CINTA dengan CTIAN, bagaimanakah dia akan mengungkapkan kata SAYANG pada kekasihnya",SAYGAN,SASASA,SANSAN,SAYANS,1
59,PU,"1, 0, 8, 3, 3, 7, 5, 6, 6, 7, 9, 5, 9, 12, x, y, z

Bilangan yang tepat untuk mengganti nilai x, y, dan z adalah","4, 11, dan 15","4, 15, dan 16","11, 15, dan 3","11, 2, dan 15",0
60,PU,"Penyalahgunaan narkoba memiliki dampak tidak hanya bagi diri sendiri, tetapi juga juga lingkungan sekitar. Penyalahgunaan narkoba sangat rentan dan mudah terjangkit HIV, Hepatitis dan Tubercolis yang dapat menular ke masyarakat. Kerusakan organ dapat memengaruhi sistem saraf pusat, gangguan persepsi, daya pikir, daya ingat, dan kurang kontrol diri pada perilaku. Dalam lingkup negara, tingkat penyalahgunaan narkoba memberikan dampak, baik dari sisi sosial maupun ekonomi. Berdasarkan data yang dihimpun oleh BNN, dari tingkat pembiayaan urusan yang berkaitan dengan narkoba, negara mengeluarkan anggaran sekitar 45 triliun untuk membiayai rehabilitasi, pengobatan ataupun proses hukum. Oleh karena itu, diperlukan komponen untuk melakukan pencegahan dan pemberantasan peredaran gelap narkoba. Pencegahan yang dapat dilakukan untuk penyalahgunaan narkoba di kalangan mahasiswa, yaitu melakukan deteksi dini mahasiswa baru yang menggunakan narkoba, adanya pemeriksaan berkala secara tiba-tiba atau insidental di kegiatan atau event mahasiswa tertentu, dan bekerja sama dengan pihak dari universitas dan BNN.

Berdasarkan paragraf tersebut, simpulan yang PALING BENAR adalah",Penyalahgunaan narkoba berdampak pada peningkatan penyakit kronis.,Penyalahgunaan narkoba berdampak pada peningkatan penyakit kronis.,"Dampak penyalahgunaan narkoba dapat dirasakan oleh masyarakat, khususnya penularan penyakit yang ditimbulkan.",Penyalahgunaan narkoba tidak akan berpengaruh pada perekonomian negara.,2
61,PU,"Penyalahgunaan narkoba memiliki dampak tidak hanya bagi diri sendiri, tetapi juga juga lingkungan sekitar. Penyalahgunaan narkoba sangat rentan dan mudah terjangkit HIV, Hepatitis dan Tubercolis yang dapat menular ke masyarakat. Kerusakan organ dapat memengaruhi sistem saraf pusat, gangguan persepsi, daya pikir, daya ingat, dan kurang kontrol diri pada perilaku. Dalam lingkup negara, tingkat penyalahgunaan narkoba memberikan dampak, baik dari sisi sosial maupun ekonomi. Berdasarkan data yang dihimpun oleh BNN, dari tingkat pembiayaan urusan yang berkaitan dengan narkoba, negara mengeluarkan anggaran sekitar 45 triliun untuk membiayai rehabilitasi, pengobatan ataupun proses hukum. Oleh karena itu, diperlukan komponen untuk melakukan pencegahan dan pemberantasan peredaran gelap narkoba. Pencegahan yang dapat dilakukan untuk penyalahgunaan narkoba di kalangan mahasiswa, yaitu melakukan deteksi dini mahasiswa baru yang menggunakan narkoba, adanya pemeriksaan berkala secara tiba-tiba atau insidental di kegiatan atau event mahasiswa tertentu, dan bekerja sama dengan pihak dari universitas dan BNN.

Berdasarkan paragraf tersebut, simpulan yang MUNGKIN PALING BENAR adalah",Deteksi dini kepada mahasiswa baru dapat mencegah penyalahgunaan narkoba secara masif di kalangan mahasiswa.,"Tanpa adanya pemeriksaan berkala kepada mahasiswa, pemberantasan narkoba di kalangan mahasiswa tidak akan berhasil.",Pencegahan penyalahgunaan narkoba di kalangan mahasiswa memerlukan kerja sama antara universitas dan BNN.,Pencegahan penyalahgunaan narkoba tidak akan efektif jika para mahasiswa tidak memiliki motivasi yang kuat untuk berhenti menggunakan narkoba.,2
62,PU,Di antara lima bilangan berikut yang nilainya paling besar adalah,45%,15%,60%,90%,0
63,PU,"x, 27, 9, 45, 27, 63, y

Nilai yang tepat menggantikan x dan y adalah",-9 dan 45,-9 dan 81,9 dan 45,45 dan 27,0
64,PU,"1, 4, 15, 17, 34, 37, x

Nilai yang tepat menggantikan x adalah",37,40,41,42,0
65,PU,"Kegiatan ekstrakuler dilakukan di luar ruangan jika diadakan pada hari Minggu. Jika kegiatan ekstrakulikuler dilakukan di luar ruangan, siswa mengenakan pakaian dinas lapangan.

Simpulan yang paling tepat adalah","jika kegiatan tidak diadakan pada hari Minggu, sisea tidak mengenakan pakaian dinas lapangan","jika siswa tidak mengenakan pakaian dinas lapangan, kegiatan ekstrakulikuler tidak diadakan pada hari Minggu","jika kegiatan ekstrakurikuler tidak dilakukan di luar ruangan, siswa tidak mengenakan pakaian dinas lapangan.","jika siswa mengenakan pakaian dinas lapangan, kegiatan ekstrakurikuler diadakan hari Minggu",0
66,PU,"Menjelang liburan sekolah, Budi berencana mengikuti beberapa lomba yang diadakan pada saat liburan. Jika Budi memenangkan lomba merakit robot, dia akan mendapatkan kursus gratis robotik selama tiga bulan. Jika Budi memenangkan lomba lukis, dia akan mendapatkan uang senilai dua juta rupiah. Pada saat liburan, Budi tidak mendapatkan kursus gratis robotik selama tiga bulan atau uang senilai dua juta rupiah. 

Simpulan yang paling tepat adalah",Budi memenangkan lomba merakit robot atau lomba lukis,"Budi tidak memenangkan lomba merakit robot, tetapi memenangkan lomba lukis","Budi tidak memenangkan lomba lukis, tetapi memenangkan lomba merakit robot",Budi tidak memenangkan lomba merakit robot atau lomba lukis,3
67,PU,"Biro perjalanan “X Tour” menawarkan paket wisata 4 negara dibenua Eropa. Terdapat beberapa pilihan negara, yaitu Belgia, Prancis, Swiss, Inggris, Swedia, Jerman, Denmark, Italia, dan Spanyol. Terdapat 5 orang dari Indonesia yaitu Pak Budi, Bu Rini, Pak Joko, Pak Slamet dan Pak Asep, yang akan pergi mengunjungi negara-negara tersebut. Pak Budi hendak ke mengunjungi Swiss, Jerman, Italia, dan Spanyol. Bu Rini akan pergi ke Belgia, Prancis, Swiss, dan Jerman. Sementara itu, Pak Joko akan mengunjungi negara yang sama dengan Pak Budi, hanya saja ia tidak pergi ke Jerman, tetapi ke Inggris. Sementara itu, Pak Asep akan pergi mengunjungi negara Denmark, Swiss, Belgia, dan Inggris. Pak Slamet sebagai  suami Bu Rini, akan pergi bersama Bu Rini. Kelima orang Indonesia tersebut kemungkinan akan bertemu di negara",Inggris,Jerman,Prancis,Swiss,3
68,PU,"Lima orang siswa selalu berkompetisi untuk mendapatkan rangking terbaik di kelasnya pada semester ini, Wina, Yuni, Zaki, Utari, dan Santi mendapatkan nilai rapor yang berbeda-beda. Santi mendapatkan rangking di antara Utari dan Wina. Yuni mendapat rangking pertama. Zaki mendapat rangking tepat di atas Utari, namun di bawah Wina.  Siswa yang mendapat rangking ketiga adalah",Zaki,Yuni,Wina,Santi,3
69,PU,"Delapan orang (A, B, C, D, E, F, G, dan H) sedang belajar bersama dengan menggunakan meja persegi panjang dan empat kursi yang saling berhadapan, E dan G duduk di kedua ujung meja pada sisi yang sama. C duduk berseberangan dengan A dan F. D duduk di ujung meja, tepat di hadapan E. H duduk tepat di sebelah B. jika G dan H tepat berhadapan, yang duduk di sebelah H adalah",A,B,C,E,2
70,PU,"Ketua OSIS sekolah X bermaksud membagi 8 orang pengurus yaitu Pipik, Qia, Rumi, Sisi, Tia, Umi, Via, dan Wiwi, ke dalam dua divisi dengan ketentuan sebagai berikut. (1) Anggota setiap divisi terdiri dari 4 orang. (2) Pipik dan Qia akan dibagi ke dalam divisi yang berbeda. (3) Apabila dalam satu divisi Tia, Sisi harus berada dalam divisi lainnya. (4) Umi dan Tia harus bergabung ke dalam satu tim. (5) Pipik dan Rumi tidak dapat bekerja dalam satu divisi.

Jika ketua OSIS memutuskan Pipik masuk ke dalam anggota divisiI, kemungkinan anggota divisi I adalah","Pipik, Sisi, Tia, Umi","Pipik, Qia, Via, Wiwi","Pipik, Rumi, Sisi, Via","Pipik, Sisi, Via, Wiwi",3
71,PU,"Dari sepuluh mahasiswa Jurusan Fisika, enam orang dengan peminatan fisika medis, yaitu F, G, H, I, J, K dan empat orang peminatan fisika instrumental, yaitu V, W, X, dan Y, merupakan asisten lab pada empat lab berbeda yaitu lab 1, 2, 3, dan 4. Asisten pada lab 1 adalah F, K, dan V; asisten lab 2 adalah H dan W; asisten pada lab 3 adalah I, J, dan X, sedangkan yang lainnya asisten pada lab 4. Sebuah penelitian dosen akan dilakukan dengan memilih empat asisten lab dengan persyaratan sebagai berikut (1) terdapat dua mahasiswa fisika medis terpilih. (2) Jika F terpilih, asisten lab 4 dengan peminatan instrumental harus dipilih. (3) Minimal terdapat asisten dari 3 lab yang berbeda. (4) Asisten dari peminatan instrumental dengan nomor lab yang berdekatan tidak boleh dipilih bersamaan. Jika Y terpilih, asisten yang membantu penelitian dosen adalah","K, H, I, Y","K, W, I, Y","G, H, W, Y","F, G, V, Y",1
72,PU,Urutan bilangan dari terkecil hingga terbesar yang paling tepat adalah,"1/7; 0,30; 3/4; 0,70","1/7; 0,50; 2/3; 0,90","1/6; 0,40; 4/11; 0,80","1/6; 0,50; 3/4; 0,67",1
73,PU,"Perbandingan nilai ulangan Matematika 4 orang siswa adalah sebagai berikut: A unggul 5 poin dibandingkan C; B kalah 3 poin dibandingkan D; D unggul 2 poin dibandingkan C. Jika diketahui C memperoleh nilai 70, maka manakah pernyataan yang paling tepat",C memiliki nilai paling rendah,D memiliki nilai paling tinggi,nilai D lebih tinggi dari nilai A,nilai C lebih tinggi dari nilai B,3
74,PU,"Untuk menyalurkan bakat dan minat siswa SMA Bina Bersaudara Medan, kepada siswa dibagikan formulir identitas guna mengetahui kegemaran tiap siswa. Hal itu dilakukan agar sekolah dapat membina bakat dan minat siswa secara benar. Pembinaan tersebut dimasukkan sebagai kegiatan ekstrakurikuler. Ekstrakurikuler merupakan kegiatan-kegiatan yang dilakukan di luar kurikulum inti.

Dari formulir yang dibagikan itu dapat dikenali berbagai bakat dan minat siswa. Meskipun tidak semua bakat dan minat siswa itu terpenuhi di sekolah, pihak sekolah mengetahui kegemaran siswa. Dengan cara itu, sekolah dapat mencarikan wadah untuk menyalurkan bakat dan minat siswa. Berdasarkan isian tersebut, diketahui ada lima jenis kegemaran utama siswa SMA Bina Bersaudara Medan, yakni bola basket, seni tari, melukis, menyanyi, dan seni peran.

Kata itu pada kalimat ke-3 paragraf ke-2 di atas merujuk pada",menyalurkan bakat,mengisi formulir,mengetahui kegemaran,mengetahui minat,1
75,PU,"Untuk menyalurkan bakat dan minat siswa SMA Bina Bersaudara Medan, kepada siswa dibagikan formulir identitas guna mengetahui kegemaran tiap siswa. Hal itu dilakukan agar sekolah dapat membina bakat dan minat siswa secara benar. Pembinaan tersebut dimasukkan sebagai kegiatan ekstrakurikuler. Ekstrakurikuler merupakan kegiatan-kegiatan yang dilakukan di luar kurikulum inti.

Dari formulir yang dibagikan itu dapat dikenali berbagai bakat dan minat siswa. Meskipun tidak semua bakat dan minat siswa itu terpenuhi di sekolah, pihak sekolah mengetahui kegemaran siswa. Dengan cara itu, sekolah dapat mencarikan wadah untuk menyalurkan bakat dan minat siswa. Berdasarkan isian tersebut, diketahui ada lima jenis kegemaran utama siswa SMA Bina Bersaudara Medan, yakni bola basket, seni tari, melukis, menyanyi, dan seni peran.

Paragraf manakah yang paling tepat melengkapi teks di atas","tabel di atas menunjukkan bahwa minat siswa dalam memilih ekstrakulikuler cenderung tidak stabil. Hal itu ditunjukkan dengan jumlah siswa pada setiap jenjang kelas yang tidak tetap, misalnya menyanyi dan seni peran","tabel di atas menunjukkan bahwa minat siswa dalam memilih ekstrakulikuler cenderung stabil. Hal itu ditunjukkan dengan jumlah siswa pada setiap jenjang kelas yang cenderung tetap, misalnya menyanyi dan melukis","tabel di atas menunjukkan bahwa minat siswa dalam memilih ekstrakulikuler cenderung fluktuatif. Hal itu ditunjukkan dengan jumlah siswa pada setiap jenjang kelas yang tidak selalu tetap, misalnya bola basket dan seni peran","dari tabel di atas diketahui bahwa siswa cenderung memilih bola basket. Meskipun permintaan tidak memiliki  kecenderungan naik, basket masih mendominasi kegemaran siswa",3
76,PU,"Perkembangan teknologi informasi (TI) saat ini ternyata tidak dibarengi dengan filterisasi budaya masyarakat luar yang justru makin mendegradasikan nilai moral anak bangsa. (2) Penggunaan Facebook yang demikian masif ternyata disalahgunakan oleh beberapa pihak untuk melakukan penipuan. (3) Ada banyak kasus penipuan dimasyarakat melalui Facebook: mulai dari kasus gadis dibawa lari oleh orang yang baru dikenal melalui Facebook hingga kasus bunuh diri karena komentar di Facebook. (4) Seharusnya disadari bahwa, dunia maya hanya sekadar gambaran dan bukan realitas yang diciptakan. (5) Semua hal tersebut di dunia maya memang mudah untuk dilakukan. (6) Bahkan, berbagai komentar dan status yang seolah-olah “wah” di depan orang lain tidak hanya mudah mengelabui orang, tetapi juga merusak moral. (7) Tidak sedikit dari para pengguna jejaring sosial yang saling melontarkan komentar negatif dan merendahkan hanya karena status.

(8) Sementara, lewat televisi bisa didapatkan informasi secara lebih cepat. (9) Gambar-gambar yang ditunjukkan oleh televisi sudah mewakili informasi tentang suatu peristiwa yang ingin kita dapatkan. (10) Fungsi televisi sebagai media informasi dan hiburan ternyata tidak dibarengi dengan program-program yang mampu mendidik karakter bangsa. (12) Program televisi, seperti film dan sinetron, justru banyak disalah persepsikan oleh remaja saat ini. (13) Tampaknya, banyak film dan sinetron yang justru tidak bisa mengajarkan bertutur kata yang baik.

Manakah pertanyaan yang jawabannya tidak terdapat dalam teks",Apakah teknologi informasi termasuk budaya masyarakat luar?,Mengapa penggunaan Facebook begitu masif pada masa kini?,Apakah televisi mengajarkan pemakaian bahasa nonformal?,Apakah gambar-gambar di televisi sudah transparan?,2
77,PU,"(1) Perkembangan teknologi informasi (TI) saat ini ternyata tidak dibarengi dengan filterisasi budaya masyarakat luar yang justru makin mendegradasikan nilai moral anak bangsa. (2) Penggunaan Facebook yang demikian masif ternyata disalahgunakan oleh beberapa pihak untuk melakukan penipuan. (3) Ada banyak kasus penipuan dimasyarakat melalui Facebook: mulai dari kasus gadis dibawa lari oleh orang yang baru dikenal melalui Facebook hingga kasus bunuh diri karena komentar di Facebook. (4) Seharusnya disadari bahwa, dunia maya hanya sekadar gambaran dan bukan realitas yang diciptakan. (5) Semua hal tersebut di dunia maya memang mudah untuk dilakukan. (6) Bahkan, berbagai komentar dan status yang seolah-olah “wah” di depan orang lain tidak hanya mudah mengelabui orang, tetapi juga merusak moral. (7) Tidak sedikit dari para pengguna jejaring sosial yang saling melontarkan komentar negatif dan merendahkan hanya karena status.

(8) Sementara, lewat televisi bisa didapatkan informasi secara lebih cepat. (9) Gambar-gambar yang ditunjukkan oleh televisi sudah mewakili informasi tentang suatu peristiwa yang ingin kita dapatkan. (10) Fungsi televisi sebagai media informasi dan hiburan ternyata tidak dibarengi dengan program-program yang mampu mendidik karakter bangsa. (12) Program televisi, seperti film dan sinetron, justru banyak disalah persepsikan oleh remaja saat ini. (13) Tampaknya, banyak film dan sinetron yang justru tidak bisa mengajarkan bertutur kata yang baik.

Kata ""tersebut"" pada kalimat (5) merujuk pada",perkembangan TI,penyalahgunaan,facebook,degradasi moral,1
78,PU,"(1) Perkembangan teknologi informasi (TI) saat ini ternyata tidak dibarengi dengan filterisasi budaya masyarakat luar yang justru makin mendegradasikan nilai moral anak bangsa. (2) Penggunaan Facebook yang demikian masif ternyata disalahgunakan oleh beberapa pihak untuk melakukan penipuan. (3) Ada banyak kasus penipuan dimasyarakat melalui Facebook: mulai dari kasus gadis dibawa lari oleh orang yang baru dikenal melalui Facebook hingga kasus bunuh diri karena komentar di Facebook. (4) Seharusnya disadari bahwa, dunia maya hanya sekadar gambaran dan bukan realitas yang diciptakan. (5) Semua hal tersebut di dunia maya memang mudah untuk dilakukan. (6) Bahkan, berbagai komentar dan status yang seolah-olah “wah” di depan orang lain tidak hanya mudah mengelabui orang, tetapi juga merusak moral. (7) Tidak sedikit dari para pengguna jejaring sosial yang saling melontarkan komentar negatif dan merendahkan hanya karena status.

(8) Sementara, lewat televisi bisa didapatkan informasi secara lebih cepat. (9) Gambar-gambar yang ditunjukkan oleh televisi sudah mewakili informasi tentang suatu peristiwa yang ingin kita dapatkan. (10) Fungsi televisi sebagai media informasi dan hiburan ternyata tidak dibarengi dengan program-program yang mampu mendidik karakter bangsa. (12) Program televisi, seperti film dan sinetron, justru banyak disalah persepsikan oleh remaja saat ini. (13) Tampaknya, banyak film dan sinetron yang justru tidak bisa mengajarkan bertutur kata yang baik.

Kata sambung yang salah adalah",yang pada kalimat (1),bahwa pada kalimat (4),bahkan pada kalimat (6),sementara pada kalimat (8),3
