ID_USER,ID_QUESTION,Question_Category,Question_Description,USER_ANSWER,CORRECT_ANSWER,Duration
4,905,PM,"Dalam suatu kelas terdapat 12 murid laki-laki dan 16 murid perempuan. Rata-rata nilai ulangan Matematika di kelas tersebut adalah 80. Setelah melihat hasil tersebut, guru Matematika memberikan kesempatan kepada 4 murid, dengan nilai masing-masing 52, 56, 62, dan 66, untuk melakukan remedial. Diketahui bahwa nilai rata-rata peserta remedial naik 7 poin

Diberikan pernyataan berikut.
1. Rata-rata nilai kelas tanpa memperhitungkan keempat murid yang mengikuti remedial adalah 83,5.
2. Sebelum remedial, rata-rata nilai ulangan murid yang mengikuti remedial adalah 60.
3. Setelah remedial, rata-rata nilai ulangan seluruh murid menjadi 81.
4. Jangkauan data nilai murid yang mengikuti remedial adalah 15.

Pernyataan di atas yang benar adalah",0,1,29
4,882,EN,"Since the birth of the skyscraper, builders and engineers have continuously looked for ways to improve building methods and materials, in order to make structures stronger, taller, and lighter. Skyscrapers are built to last, so they must be made of materials that are strong; durable; resistant to the sun, wind, rain, frost, and snow; and affordable. Concrete is one of the most common materials, beyond the steel supports, because it is enormously versatile. Its composition can be changed depending on the needs of the building. It can be reinforced to make it stiffer and stronger by setting steel mesh or bars into the concrete. And additives can make it set or harden faster or slower depending on the needs of the design. 
Another very important material is glass. Because the steel skeleton now supports the main loads of the building, the outer skin only serves to keep the weather out and let light in, the more light the better. So glass walls became very popular beginning after World War II, because they are weatherproof while providing ample natural light, and also because they are so much lighter-and cheaper-than masonry or concrete.

What is the text mainly about? ",2,1,102
4,935,PM,Nilai x yang memenuhi pertidaksamaan 1 < |2x-5l < 3 adalah ....,1,2,93
4,696,BI,"Siapkah Indonesia Beralih ke Kendaraan Listrik? Sebagai upaya untuk mengurangi tingkat polusi yang disebabkan oleh penggunaan kendaraan yang berbahan bakar minyak (BBM), masyarakat mulai terdorong dan beralih menggunakan kendaraan listrik yang lebih ramah lingkungan daripada kendaraan konvensional berbahan bakar minyak. Hasil penelitian memang menunjukkan bahwa kendaraan berbahan bakar minyak merupakan penyumbang utama polusi udara berupa karbon monoksida (CO), hidrokarbon (HC), nitrogen oksida (NO), dan debu. Selain itu, cadangan BBM yang terus mengalami penurunan juga menjadi salah satu alasan mengapa banyak masyarakat beralih ke kendaraan listrik. Pemerintah Indonesia mendukung peralihan kendaraan ber-BBM ke kendaraan listrik. Indonesia sudah membuat peta jalan (roadmap) pengembangan industri Kendaraan Bermotor Listrik Berbasis Baterai (KBLBB) melalui Peraturan Menteri Perindustrian Nomor 27 Tahun 2020. Peraturan tersebut disusun sebagai petunjuk bagi pihak-pihak terkait, seperti pelaku industri otomotif, produsen baterai, dan konsumen. Selain peraturan, dukungan pemerintah juga dibuktikan dengan telah disusunnya kebijakan yang memudahkan dan meringankan masyarakat dalam hal kepemilikan kendaraan listrik, seperti pengenaan Pajak Pertambahan Nilai Barang Mewah (PPnBM) sebesar 0% , pajak atas penyerahan hak milik kendaraan bermotor (BBN-KB) sebesar 0% untuk KBLBB di Pemprov DKI Jakarta, BBN-KB sebesar 10% mobil listrik dan 2,5% sepeda motor listrik di Pemprov Jawa Barat, uang muka minimum sebesar 0% dan suku Bungan rendah untuk kendaraan listrik. Dari sisi produsen, pemerintah memberikan kemudahan/keringanan berupa tax holiday, tax allowance (PP 18/2015 Jo PP 9/2016, Permenperin 1/2018), pembebasan bea masuk (PMK 188/2015), bea masuk ditanggung pemerintah, serta super tax deduction untuk kegiatan R&D (PP 45/2019 dan PMK No. 153/2020).
Berdasarkan isi teks tersebut, manakah hal yang paling mungkin terjadi jika masyarakat Indonesia beralih menggunakan electric vehichle (EV)?",3,0,64
4,977,PM,Akan dipilih pengurus inti kelas yang terdiri dari 5 murid. Peluang kelas memiliki satu atau dua murid laki-laki sebagai anggota pengurus inti adalah ….,2,2,117
4,1181,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,52
4,1034,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,49
4,748,EN,"Some Indonesians may miss something when their meal does not come up with chilies or chili chunks. The hottest ones are the most sought after by chili lovers. Not just spicy, chilies turn out to contain some important nutrients such as energy, carbohydrates, sugar, fiber, fat, protein, vitamin A, vitamin B6, vitamin C, iron, magnesium, potassium, water, and capsaicin. Capsaicin is what makes chili taste spicy and hot. Despite its spicy taste, chilies turn out to have many health benefits. The first benefit of chilies is for stomach health. Capsaicin in chilies can nourish the digestion by increasing the digestive juices in the stomach and fighting bacteria that cause infection. In addition, chilies also help fight diarrhea caused by bacterial infections. Chilies can also reduce pain. Applying an ointment or cream containing capsaicin is thought to help reduce soreness, pain after surgery, migraines, psoriasis, thrush due to chemotherapy or radiation, joint problems such as rheumatoid arthritis and osteoarthritis, nervous system problems such as diabetic neuropathy, sudden and sharp pain in one side of the face, and nerve pain the area of the body infected with chickenpox virus. In addition, capsaicin is also thought to reduce back pain, muscle and soft tissue pain in fibromyalgia, relieve symptoms of prurigo nodularis skin disease, and relieve symptoms of runny noses that are not associated with allergies or infections. Capsaicin works by first stimulating and then reducing the intensity of pain in the body. That is why when applying a cream containing capsaicin, we will feel the pain, but the pain will usually subside after the first use. The other benefit of chilies is that they are believed to be able to strengthen lung tissues and help prevent or treat chronic lung diseases where the small air sacs in the lungs are damaged by smoking. In addition, chilies also thin the mucus in the lungs so that it can be easily removed from the lungs. According to research in China, a long term consumption or capsaicin is thought to reduce blood pressure levels. In addition, other studies also reveal that capsaicin is thought to reducecholesterol and prevent blood clots causing heart disease.
Which paragraph of the passage mentioned that discomfort goes away after the first usage of ointment containing capsaicin?  ",1,2,63
5,1122,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,63
5,924,PM,"Pada negara bagian Venezuela, 26 siswa kelas 9 telah disurvey. Hasilnya, 34,6% siswa setidaknya memiliki 2 saudara, Panjang kelas (class size) rata-rata dari kelas 9 di negara bagian Venezuela adalah 26.

Jika murid dari kelas tersebut merepresentasikan semua siswa kelas 9 di negara bagian Venezuela dan terdapat 1.800 siswa kelas 9 di negara bagian tersebut.

Manakah diantara pilihan berikut yang paling mendekati jumlah siswa kelas 8 yang memiliki kurang dari 2 saudara",1,1,48
5,1144,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,62
5,613,BI,"Tingkat literasi masyarakat Indonesia masih sangat buruk. Hasil Programme for Internasional Students Assessment (PISA) tahun 2018, misalnya, menunjukkan bahwa 70% siswa di Indonesia memiliki kemampuan baca rendah (di bawah Level 2 dalam skala PISA). Artinya, mereka bahkan tidak mampu sekadar menemukan gagasan utama maupun informasi penting di dalam suatu teks pendek. Hal ini diperparah dengan angka minat baca di Indonesia yang juga rendah. Pada tahun 2018, sebuah survei dari Badan Pusat Statistik (BPS) menunjukkan bahwa persentase penduduk di atas usia 10 tahun yang membaca surat kabar atau majalah hanya 14,92%. Angka ini lebih rendah dari persentase 15 tahun sebelumnya (23,70% ) . Padahal, selama hampir 15 tahun, pemerintah telah menerbitkan berbagai kebijakan nasional untuk mengatasi krisis literasi ini. Mengapa program nasional gagal atasi krisis literasi? Program pemerintah selama ini-mulai dari kebijakan wajib belajar sembilan tahun era Presiden Susilo Bambang Yudhoyono hingga kampanye Gerakan Literasi Nasional yang digagas Kementerian Pendidikan dan Kebudayaan (Kemendikbud) sejak 2016-terhambat oleh terbatasnya akses ke perpustakaan dan buku bacaan yang berkualitas. Laporan terkini dari Perpustakaan Nasional menyebutkan bahwa perpustakaan yang ada di Indonesia saat ini baru mencapai 154.000 atau hanya memenuhi 20% dari kebutuhan nasional.
Manakah pernyataan yang sesuai dengan kutipan teks ceramah tersebut?",3,2,73
5,1164,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,72
5,622,BI,"Pembekuan dimulai ketika keping-keping darah dan faktor-faktor lain dalam plasma darah kontak dengan permukaan yang tidak biasa, seperti pembuluh darah yang rusak atau terluka. Pada saat terjadi luka di permukaan tubuh, komponen darah, yaitu trombosit akan segera berkumpul mengerumuni bagian yang terluka dan akan menggumpal sehingga dapat menyumbat dan menutupi luka. Kulit yang terluka menyebabkan darah keluar dari pembuluh. Trombosit akan mengeluarkan zat (enzim) yang disebut trombokinase. Trombokinase akan masuk ke dalam plasma darah dan akan mengubah protrombin menjadi enzim aktif yang disebut trombin. Perubahan tersebut dipengaruhi ion kalsium (Ca2+) di dalam plasma darah. Protrombin adalah senyawa protein yang larut dalam darah yang mengandung globulin. Zat ini merupakan enzim belum aktif yang dibentuk oleh hati. Pembentukannya dibantu oleh vitamin K. Trombin yang terbentuk akan mengubah firbrinogen menjadi benang-benang fibrin. Terbentuknya benang-benang fibrin menyebabkan luka akan tertutup sehingga darah tidak mengalir keluar lagi.
Hubungan yang tepat untuk menjelaskan paragraf pada teks di atas adalah.. ",3,0,117
5,916,PM,"Katarina ialah ahli botani. Ia meneliti produksi buah mangga dari 2 pohon mangga. Katarina mendapat hasil bahwa pohon A memproduksi buah 20% lebih banyak daripada pohon B.

Apabila pohon A memproduksi 144 mangga, pohon B menghasilkan berapa buah mangga",2,1,97
